Log file open, 01/21/23 18:46:04
[2023.01.21-18.19.53:791][357]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.53:801][358]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.53:811][359]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.53:821][360]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.53:831][361]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.53:841][362]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.53:851][363]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.53:861][364]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.53:871][365]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.53:880][366]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:751][556]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:761][557]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:772][558]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:783][559]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:793][560]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:804][561]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:814][562]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:824][563]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:835][564]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:845][565]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:855][566]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:865][567]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:875][568]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:884][569]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:894][570]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:903][571]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:913][572]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:923][573]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:932][574]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:943][575]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.55:955][576]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.19.56:511][629]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.21-18.19.56:511][629]LogWorld: BeginTearingDown for /Game/Maps/UEDPIE_0_MainMap
[2023.01.21-18.19.56:512][629]LogSlate: Window 'CoursAnim Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2023.01.21-18.19.56:515][629]LogWorld: UWorld::CleanupWorld for MainMap, bSessionEnded=true, bCleanupResources=true
[2023.01.21-18.19.56:516][629]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.21-18.19.56:518][629]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.21-18.19.56:522][629]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.21-18.19.56:560][629]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.21-18.19.56:560][629]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=12
[2023.01.21-18.19.56:562][629]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=12
[2023.01.21-18.19.56:568][629]LogUObjectHash: Compacting FUObjectHashTables data took   1.08ms
[2023.01.21-18.19.56:589][631]LogPlayLevel: Display: Destroying online subsystem :Context_21
[2023.01.21-18.20.03:660][424]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.21-18.20.03:664][424]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.21-18.20.03:664][424]PIE: New page: PIE session: MainMap (21 janv. 2023 à 20:20:03)
[2023.01.21-18.20.03:665][424]LogPlayLevel: Creating play world package: /Game/Maps/UEDPIE_0_MainMap
[2023.01.21-18.20.03:667][424]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002083s)
[2023.01.21-18.20.03:667][424]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/MainMap.MainMap to /Game/Maps/UEDPIE_0_MainMap.MainMap (0.002113s)
[2023.01.21-18.20.03:667][424]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.21-18.20.03:667][424]LogAIModule: Creating AISystem for world MainMap
[2023.01.21-18.20.03:667][424]LogPlayLevel: PIE: World Init took: (0.000691s)
[2023.01.21-18.20.03:704][424]LogUObjectHash: Compacting FUObjectHashTables data took   1.00ms
[2023.01.21-18.20.03:705][424]LogAudio: Display: Creating Audio Device:                 Id: 13, Scope: Unique, Realtime: True
[2023.01.21-18.20.03:705][424]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.21-18.20.03:705][424]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.21-18.20.03:705][424]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.21-18.20.03:705][424]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.21-18.20.03:705][424]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.21-18.20.03:705][424]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.21-18.20.03:705][424]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.21-18.20.03:705][424]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.21-18.20.03:706][424]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.21-18.20.03:706][424]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.21-18.20.03:706][424]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.21-18.20.03:707][424]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.21-18.20.03:729][424]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (Realtek(R) Audio)
[2023.01.21-18.20.03:729][424]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.21-18.20.03:729][424]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.21-18.20.03:729][424]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.21-18.20.03:730][424]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=13
[2023.01.21-18.20.03:730][424]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=13
[2023.01.21-18.20.03:731][424]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=13
[2023.01.21-18.20.03:731][424]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=13
[2023.01.21-18.20.03:731][424]LogInit: FAudioDevice initialized.
[2023.01.21-18.20.03:731][424]LogAudio: Display: Audio Device (ID: 13) registered with world 'MainMap'.
[2023.01.21-18.20.03:773][424]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.21-18.20.03:774][424]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.01.21-18.20.03:774][424]LogWorld: Bringing World /Game/Maps/UEDPIE_0_MainMap.MainMap up for play (max tick rate 0) at 2023.01.21-19.20.03
[2023.01.21-18.20.03:774][424]LogWorld: Bringing up level for play took: 0.000751
[2023.01.21-18.20.03:776][424]LogOnline: OSS: Created online subsystem instance for: :Context_22
[2023.01.21-18.20.03:779][424]PIE: Server logged in
[2023.01.21-18.20.03:780][424]PIE: Play in editor total start time 0,115 seconds.
[2023.01.21-18.20.03:787][424]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.01.21-18.20.08:510][600]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.08:520][601]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:147][662]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:158][663]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:168][664]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:179][665]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:189][666]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:198][667]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:209][668]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:219][669]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:228][670]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:238][671]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:248][672]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:259][673]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:268][674]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:278][675]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:288][676]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:299][677]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:309][678]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:320][679]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:330][680]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:341][681]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:352][682]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:361][683]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:371][684]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:382][685]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:392][686]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:403][687]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:414][688]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:424][689]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:434][690]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:445][691]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:455][692]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:466][693]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:476][694]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:486][695]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:496][696]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:508][697]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:517][698]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:528][699]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:538][700]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:548][701]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:559][702]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:569][703]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:580][704]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:590][705]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:601][706]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:610][707]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:621][708]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:630][709]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:641][710]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:651][711]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:662][712]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:672][713]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:683][714]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:694][715]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:705][716]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:715][717]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:726][718]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:737][719]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:746][720]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:756][721]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:767][722]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:777][723]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:788][724]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:798][725]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:809][726]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:820][727]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:831][728]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:840][729]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:851][730]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:862][731]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:873][732]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:882][733]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:893][734]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:904][735]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:915][736]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:926][737]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:936][738]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:947][739]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:958][740]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:969][741]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:978][742]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:989][743]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.09:999][744]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.10:011][745]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.10:022][746]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.10:032][747]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.10:042][748]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.10:053][749]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.10:063][750]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.10:075][751]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.10:086][752]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.10:096][753]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.10:107][754]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.10:118][755]LogBlueprintUserMessages: [Bp_TuchActor_C_1] BP_ThirdPersonCharacter_C_0.CollisionCylinder
[2023.01.21-18.20.14:392][167]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.21-18.20.14:392][167]LogWorld: BeginTearingDown for /Game/Maps/UEDPIE_0_MainMap
[2023.01.21-18.20.14:392][167]LogSlate: Window 'CoursAnim Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2023.01.21-18.20.14:396][167]LogWorld: UWorld::CleanupWorld for MainMap, bSessionEnded=true, bCleanupResources=true
[2023.01.21-18.20.14:396][167]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.21-18.20.14:399][167]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.21-18.20.14:403][167]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.21-18.20.14:441][167]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=13
[2023.01.21-18.20.14:442][167]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=13
[2023.01.21-18.20.14:448][167]LogUObjectHash: Compacting FUObjectHashTables data took   1.05ms
[2023.01.21-18.20.14:460][168]LogPlayLevel: Display: Destroying online subsystem :Context_22
[2023.01.21-18.20.19:658][767]LogShaderCompilers: Display: ================================================
[2023.01.21-18.20.19:658][767]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.21-18.20.19:658][767]LogShaderCompilers: Display: Total job queries 111, among them cache hits 14 (12.61%)
[2023.01.21-18.20.19:658][767]LogShaderCompilers: Display: Tracking 97 distinct input hashes that result in 76 distinct outputs (78.35%)
[2023.01.21-18.20.19:658][767]LogShaderCompilers: Display: RAM used: 0.84 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.05%
[2023.01.21-18.20.19:658][767]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.21-18.20.19:658][767]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.01.21-18.20.19:658][767]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.01.21-18.20.19:658][767]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.01.21-18.20.19:658][767]LogShaderCompilers: Display: ================================================
[2023.01.21-18.22.10:169][ 86]LogEditorTransaction: Undo Create Pin Link
[2023.01.21-18.22.10:405][ 90]LogEditorTransaction: Undo Break Pin Links
[2023.01.21-18.22.10:575][ 93]LogEditorTransaction: Undo Break Pin Links
[2023.01.21-18.22.10:748][ 99]LogEditorTransaction: Undo Create Pin Link
[2023.01.21-18.22.10:931][118]LogEditorTransaction: Undo Create Pin Link
[2023.01.21-18.28.42:845][ 61]LogUObjectHash: Compacting FUObjectHashTables data took   1.54ms
[2023.01.21-18.28.42:849][ 61]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Maps/MainMap" FILE="../../../../../CoursAnim/Saved/Autosaves/Game/Maps/MainMap_Auto3.umap" SILENT=true AUTOSAVING=true KEEPDIRTY=false
[2023.01.21-18.28.42:855][ 61]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/Maps/MainMap_Auto3
[2023.01.21-18.28.42:855][ 61]LogSavePackage: Moving '../../../../../CoursAnim/Saved/MainMap_Auto32378D749405AB905928024BF68DEE209.tmp' to '../../../../../CoursAnim/Saved/Autosaves/Game/Maps/MainMap_Auto3.umap'
[2023.01.21-18.28.42:862][ 61]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/Maps/MainMap' took 0.058
[2023.01.21-18.28.42:862][ 61]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.058
